ID,Progress,Duration,Finished,grit_pass1,grit_pass2,grit_pass3,grit_pass4,grit_pers1,grit_pers2,grit_pers3,grit_pers4,selfcont1,selfcont2,selfcont3,selfcont4,curiosity1,curiosity2,curiosity3,curiosity4,mindset1,mindset2,mindset3,mindset4,Happy,Sad,Anxious,Joyful,Angry,Relaxed,LS,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,white,black,asian,hispanic,amindian,pacisl,multirace,female,grade,gpa_mp1,gpa_mp2,gpa_mp3
812,100,1576,1,3,5,4,5,3,5,4,5,4,4,5,3,4,4,4,2,2,3,6,6,4,2,5,5,3,3,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,8,97.38833333,98.43333333,99.23666667
813,100,975,1,1,3,3,5,4,1,4,4,1,1,3,1,2,1,3,5,6,4,4,4,1,5,4,2,4,1,1,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,8,80.04,77.236,80.068
814,100,976,1,5,5,5,3,3,4,4,4,2,3,3,2,3,4,3,5,2,2,5,5,5,3,2,4,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,88.305,88.635,91.93666667
815,100,1073,1,5,5,4,5,5,5,5,5,3,2,5,4,3,5,1,4,6,6,1,1,2,4,4,2,5,2,2,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,96.55833333,95.99833333,96.34666667
816,100,946,1,3,5,2,5,3,5,2,3,2,3,4,2,3,4,3,4,1,1,5,6,4,3,3,2,4,4,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,95.84714286,94.58,97.41833333
817,100,635,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,88.18166667,84.965,78.70166667
818,100,648,1,1,4,3,5,3,4,5,5,2,3,4,2,3,3,3,3,1,2,4,6,4,3,2,3,4,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,92.07,89.63333333,88.745
819,100,1179,1,5,2,3,2,2,3,3,3,2,3,1,1,3,1,1,2,4,4,4,2,4,1,1,2,4,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,84.615,85.425,76.745
820,53,929,0,3,5,4,5,4,4,5,5,2,1,3,2,2,4,3,4,NA,NA,NA,NA,4,3,4,4,3,3,2,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,12,70.83,63.755,71.155
821,100,708,1,3,5,3,5,5,5,5,3,4,4,5,4,2,4,4,4,2,2,5,5,3,3,4,3,2,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,95.125,96.6425,97.1475
822,100,1012,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,5,6,3,3,3,3,3,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,78.7275,73.5775,75.9675
823,100,789,1,5,5,2,5,2,4,4,1,1,2,2,3,3,1,4,2,2,2,5,2,5,2,4,4,1,5,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,1,9,96.965,97.71166667,96.39
824,100,958,1,5,5,5,3,1,5,5,3,4,5,5,5,3,3,2,5,2,2,4,4,3,4,5,4,2,5,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,8,94.2575,91.9325,87.3125
825,100,882,1,5,4,5,5,4,4,5,5,4,5,4,5,4,4,4,3,1,1,6,6,4,1,3,4,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,88.458,83.996,80.61
826,100,1210,1,2,3,3,5,4,3,5,5,2,1,3,2,2,5,4,4,3,4,4,4,4,3,1,4,5,5,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,83.32166667,91.835,91.55
827,100,1093,1,5,5,5,5,3,5,3,5,4,5,5,3,3,5,5,3,6,6,6,6,3,4,3,3,2,5,NA,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,76.738,88.896,87.522
828,100,1469,1,3,5,4,5,3,3,5,5,3,3,3,3,3,4,4,3,1,6,5,5,5,2,3,4,2,3,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,84.97333333,90.67666667,91.06666667
829,84,36406,0,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,NA,NA,NA,NA,NA,4,3,4,3,4,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,87.266,86.032,89.014
830,100,1363,1,3,5,3,4,2,3,3,5,1,1,3,4,2,3,3,4,2,2,4,5,2,4,5,3,4,3,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,78.275,81.355,76.955
831,100,1004,1,4,4,2,5,3,3,3,3,1,3,1,2,1,2,2,5,2,2,5,5,3,4,3,2,4,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,11,79.67,79.805,77.9675
832,100,1136,1,1,4,5,4,4,4,3,4,1,2,2,2,4,4,3,2,5,5,2,1,4,2,2,2,3,4,5,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,96.795,94.8225,90.83
833,100,870,1,1,3,5,5,3,3,5,5,4,3,3,4,1,4,5,4,4,6,2,5,3,3,4,4,2,2,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,81.67333333,81.73333333,82.47833333
834,100,1228,1,4,4,4,1,4,4,4,2,2,2,2,3,1,2,3,2,2,2,5,6,5,2,3,3,4,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,82.52333333,81.37333333,83.37666667
835,100,1152,1,1,3,4,5,4,2,1,1,1,3,3,1,1,2,1,1,3,3,3,5,2,3,5,3,5,3,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,9,60.13166667,65.845,71.21666667
836,100,820,1,4,4,4,4,3,3,4,4,3,3,3,3,2,4,4,5,4,4,5,3,3,3,4,3,2,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,85.104,88.446,90.242
837,100,679,1,1,4,3,4,4,4,4,5,3,4,4,3,3,3,3,1,3,3,4,4,4,2,3,4,3,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,87.6925,87.74,87.315
838,100,1137,1,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,5,4,4,3,4,3,4,2,NA,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,89.666,94.796,94.824
839,100,638,1,4,5,5,3,3,2,1,5,2,4,2,3,3,1,4,4,2,4,2,2,4,2,3,5,2,2,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,59.91,64.12666667,66.71833333
840,81,3113,0,1,4,3,3,2,2,4,4,2,1,3,1,2,3,1,4,NA,NA,NA,NA,4,3,5,3,3,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,82.7575,88.2125,81.7825
841,100,1041,1,5,5,3,4,4,5,5,4,2,3,5,5,3,5,3,5,3,4,4,4,4,1,1,3,2,2,NA,Off,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,91.26,88.06166667,88.22166667
842,100,613,1,3,5,1,1,4,5,5,3,1,3,3,5,1,1,4,1,5,5,5,5,4,2,4,4,1,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,92.11333333,93.3,92.71666667
843,100,1465,1,5,5,5,5,4,5,5,5,5,5,4,5,4,5,5,4,5,5,5,6,5,2,4,5,3,5,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,78.5,74.535,80.905
844,100,842,1,4,5,2,3,3,3,4,4,3,3,4,1,2,3,1,1,1,3,3,3,4,3,1,3,2,4,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,10,81.556,79.874,78.978
845,100,682,1,1,2,2,5,3,3,2,3,1,2,3,1,2,2,4,3,4,4,5,1,4,3,3,4,2,2,2,Off,Off,On,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,0,9,85.44166667,87.015,86.64833333
846,100,1004,1,2,5,4,4,4,4,5,3,4,3,3,1,2,4,1,1,3,3,4,4,3,3,2,3,4,5,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,76.7325,73.685,76.6075
847,100,1072,1,1,3,3,5,3,3,2,2,1,3,4,3,3,3,1,1,2,3,5,4,2,2,2,2,4,3,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,11,69.9675,70.72,71.1725
848,100,493,1,3,4,2,5,1,4,2,2,3,1,2,3,2,2,4,1,6,5,4,4,2,5,5,2,4,2,1,Off,Off,Off,Off,Off,On,Off,Off,0,1,0,0,0,0,0,1,12,97.66666667,95.85,98.03
849,100,361,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,72.7325,65.42,59.6775
850,100,897,1,3,4,3,3,3,3,3,3,2,3,4,2,3,3,2,3,2,2,5,5,4,3,1,4,3,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,8,77.79,74.506,76.868
851,100,1156,1,3,5,3,5,4,4,4,4,3,4,4,1,3,4,4,3,1,1,6,6,5,2,3,4,3,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,96.226,95.94,93.298
852,100,1147,1,2,4,2,5,4,4,5,3,2,4,3,2,2,3,3,2,2,2,5,2,4,3,2,3,1,4,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,95.45333333,97.08833333,97.82333333
853,100,661,1,3,4,3,5,3,3,3,4,2,2,3,4,2,4,3,1,2,2,4,5,4,3,3,4,2,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,1,0,0,1,0,0,11,84.57666667,81.95,84.89142857
854,100,929,1,5,2,2,4,4,1,5,4,1,3,3,3,2,4,2,2,5,6,3,2,4,4,4,4,4,2,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,84.9575,78.435,78.805
855,65,1198,0,1,4,4,4,5,1,5,5,3,3,3,1,1,4,1,4,NA,NA,NA,NA,5,1,3,5,1,5,5,On,Off,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,86.31833333,88.895,86.635
856,100,895,1,1,3,3,3,3,3,3,3,5,4,4,3,3,3,2,3,2,4,3,2,4,3,3,4,2,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,85.336,84.738,85.574
857,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,0,1,0,0,1,0,0,10,83.645,82.755,87.36
858,100,864,1,3,5,4,5,4,5,5,5,4,4,5,3,3,4,3,3,3,3,5,4,4,2,3,4,2,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,88.985,89.4625,91.1025
859,100,706,1,5,5,4,4,4,3,4,4,2,2,4,4,1,4,4,3,5,5,3,2,4,3,2,4,4,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,79.7975,82.8725,90.57
860,100,959,1,3,4,1,3,3,5,3,4,2,2,4,3,3,3,3,2,3,3,5,4,1,5,4,2,5,1,2,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,94.75,93.735,96.0425
861,100,880,1,3,4,3,4,4,4,4,5,4,3,3,4,3,3,5,3,5,2,4,6,3,3,3,4,2,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,11,87.575,90.055,91.12
862,100,1076,1,5,5,3,4,3,5,4,4,3,3,3,5,3,4,5,3,1,1,6,6,3,3,3,3,3,1,NA,Off,Off,Off,Off,On,Off,Off,Off,0,0,1,0,0,0,0,0,10,95.37,96.66857143,94.69285714
863,100,272,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,3,On,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,87.5425,91.585,89.0625
864,100,521,1,1,2,3,4,3,5,2,4,2,4,2,1,1,2,3,4,5,5,1,3,2,4,4,2,3,1,1,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,0,11,95.51,92.95571429,91.82857143
865,100,1955,1,1,2,2,5,1,2,4,2,1,1,1,1,1,4,4,3,2,3,5,5,4,2,3,2,2,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,72.87166667,78.65333333,86.55666667
866,100,1801,1,3,4,5,5,3,4,4,4,2,4,4,5,4,4,4,3,5,5,5,4,5,2,5,5,2,3,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,11,87.708,84.474,86.404
867,100,891,1,3,5,4,5,3,5,4,5,3,2,2,2,3,4,4,2,1,5,4,4,4,4,2,5,3,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,95.245,85.435,89.41
868,100,1151,1,4,2,2,5,4,5,4,4,1,2,2,2,4,4,4,1,1,4,5,4,3,2,5,2,4,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,92.922,94.72,91.616
869,100,951,1,3,5,1,2,2,1,3,4,2,1,2,1,1,2,1,1,6,4,5,6,NA,NA,NA,NA,5,NA,1,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,0,0,1,1,8,79.28,70.716,74.298
870,100,2858,1,3,4,5,5,2,2,4,4,4,4,3,4,2,5,3,3,1,1,5,6,3,2,3,2,4,3,3,Off,On,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,64.084,62.344,65.524
871,100,1082,1,2,3,3,5,4,3,4,4,2,2,2,4,2,5,4,3,2,2,5,6,4,2,5,3,2,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,89.32,87.96571429,91.39428571
872,100,1227,1,3,4,2,4,2,2,2,1,1,1,1,1,1,3,1,3,4,4,3,3,4,4,5,4,3,2,2,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,12,67.362,75.192,72.972
873,100,847,1,1,5,5,5,4,5,5,5,3,4,5,3,3,5,3,3,2,2,6,6,5,2,4,5,3,5,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,84.256,86.466,87.662
874,100,821,1,1,3,4,5,4,4,5,4,3,4,5,3,3,4,4,2,1,5,5,5,4,4,1,4,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,12,76.795,80.3575,70.9925
875,100,878,1,2,1,1,5,2,1,2,1,4,2,2,1,1,1,2,1,2,2,5,4,3,3,4,3,3,5,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,86.32,84.935,67.585
876,100,602,1,1,4,2,5,3,3,5,2,1,1,1,4,1,3,4,3,4,5,3,2,3,3,2,2,1,3,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,11,87.94142857,89.06285714,84.98571429
877,100,1250,1,5,5,4,3,3,5,4,5,1,4,4,2,2,2,5,4,1,6,3,4,2,3,2,4,5,5,3,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,78.35,79.97166667,80.96333333
878,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,1,0,0,0,0,0,0,10,69.8475,85.97,69.042
879,100,790,1,2,3,4,5,4,3,4,5,3,3,4,4,3,3,4,3,2,2,5,4,4,3,2,4,2,4,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,11,84.09666667,74.95833333,75.56166667
880,100,885,1,1,4,2,5,3,3,4,4,3,2,3,2,1,2,3,3,3,2,4,5,5,1,1,5,1,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,91.19,89.454,93.296
881,100,1058,1,5,5,5,4,3,4,3,5,5,5,1,3,5,5,5,5,1,4,6,6,4,3,3,5,3,2,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,70.85166667,73.07833333,77.40166667
882,100,743,1,4,5,4,5,5,4,5,4,1,2,4,3,3,4,4,3,5,1,5,5,5,3,4,5,3,5,5,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,12,94.25,89.43,80.97
883,100,2272,1,4,4,5,5,3,5,5,5,5,5,5,3,5,5,5,5,6,4,5,6,4,3,2,4,2,4,4,On,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,68.11,69.6975,67.8075
884,10,590,0,NA,3,3,2,NA,3,3,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,0,0,1,0,0,0,0,9,69.07,70.642,75.242
885,100,1361,1,5,5,5,5,2,5,4,5,1,1,4,2,4,3,5,5,5,5,6,4,4,2,4,3,3,2,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,92.048,90.952,89.354
886,100,762,1,3,4,4,4,3,3,5,5,2,4,3,4,2,3,4,3,2,3,5,4,4,2,3,4,3,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,96.304,97.016,98.136
887,100,926,1,1,3,1,5,3,3,4,4,2,1,1,2,2,1,3,3,3,1,4,6,3,3,4,3,3,2,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,83.192,69.488,62.374
888,100,1743,1,1,5,4,4,4,3,4,4,2,2,4,2,3,5,3,4,4,5,3,3,4,1,2,4,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,86.33857143,90.96285714,86.75428571
889,100,803,1,4,4,4,4,3,5,3,4,5,4,5,4,3,4,5,4,3,3,5,4,3,3,3,4,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,1,0,0,0,0,1,8,96.77,96.262,96.45
890,100,1086,1,1,5,5,5,1,4,5,5,3,3,5,4,2,5,1,1,2,6,6,2,5,1,3,5,1,5,5,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,8,75.7375,75.5925,75.745
891,100,606,1,2,5,3,3,3,4,5,3,3,3,4,3,2,4,1,4,3,5,5,5,1,4,4,1,3,1,1,Off,Off,Off,Off,Off,Off,On,Off,0,0,0,1,0,0,0,1,12,91.102,72.376,69.768
892,100,1094,1,3,3,4,1,2,4,4,3,1,2,2,3,3,5,1,4,2,2,2,6,2,5,3,4,5,1,2,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,85.208,76.912,81.144
893,100,1499,1,3,4,5,5,3,4,3,3,3,4,3,5,3,4,4,3,4,3,5,5,3,3,2,3,3,4,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,9,86.656,85.846,78.358
894,87,265453,0,5,4,4,4,2,3,3,2,2,3,2,2,2,4,5,2,4,4,4,4,3,4,2,3,3,3,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,83.8475,83.375,78.5475
895,100,1225,1,5,5,3,3,2,5,4,5,4,4,4,4,2,5,2,5,2,1,5,5,3,2,5,4,4,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,74.995,71.075,77.54
896,100,865,1,5,5,4,5,5,5,5,5,3,5,5,3,1,4,4,4,5,5,5,2,4,2,4,4,1,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,12,85.66,74.5,81.435
897,100,481,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,3,4,4,2,4,2,2,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,77.066,83.94,83.992
898,100,872,1,3,5,2,1,1,4,5,5,3,2,3,3,1,5,3,1,5,5,4,4,3,2,1,3,2,3,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,81.63666667,85.27333333,89.60333333
899,100,893,1,3,2,2,1,3,2,2,2,1,2,2,2,2,2,2,3,3,5,4,3,3,3,3,3,3,2,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,92.546,89.604,86.442
900,100,603,1,3,3,4,5,3,3,3,3,3,4,3,5,2,3,1,2,3,6,4,4,4,2,3,4,3,4,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,91.95333333,90.33166667,90.11166667
901,100,1518,1,2,3,3,3,3,3,2,3,1,1,3,3,2,3,3,3,1,2,2,2,5,NA,NA,4,NA,5,5,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,12,53.90333333,50,52.69
902,100,515,1,4,4,2,3,4,3,2,5,4,4,3,3,2,3,5,4,5,5,5,5,4,2,2,4,3,4,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,86.715,87.60833333,89.955
903,100,935,1,2,2,3,3,5,1,3,3,1,3,1,1,1,3,1,3,2,3,5,4,3,3,2,2,3,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,11,86.834,84.2,85.976
904,100,636,1,4,3,3,4,3,2,3,4,3,3,3,3,2,4,4,3,4,5,4,4,3,4,4,3,4,4,2,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,68.91166667,67.08166667,67.62166667
905,100,1520,1,1,5,5,5,3,4,4,5,2,1,4,5,3,5,3,4,1,2,6,6,5,2,3,5,1,4,5,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,10,81.71,82.3,87.31571429
906,100,1377,1,4,5,5,4,5,3,4,5,3,3,3,3,2,3,4,1,3,2,6,5,3,2,4,4,3,5,NA,Off,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,64.628,64.23,67.198
907,5,173590,0,NA,NA,NA,NA,3,NA,5,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,0,0,1,0,0,0,0,11,79.525,74.845,67.1975
908,51,43186,0,1,5,4,4,3,4,5,5,2,3,4,5,3,5,5,5,NA,NA,NA,NA,4,2,3,4,1,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,12,77.68666667,75.30666667,73.62666667
909,100,1178,1,1,5,2,5,4,4,3,3,4,3,3,5,2,4,1,3,1,1,5,5,5,2,3,5,1,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,87.226,87.144,87.988
910,100,974,1,1,2,2,4,3,4,3,3,2,1,3,2,1,3,2,2,3,6,5,5,4,3,3,2,4,2,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,1,0,0,1,9,74.6175,76.29,80.815
911,100,764,1,5,5,3,1,4,2,5,5,2,3,2,1,2,3,1,5,2,1,6,6,3,1,1,4,2,3,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,10,70.202,62.258,60.076
912,100,1631,1,1,5,4,5,3,5,4,5,5,2,5,5,3,4,5,3,4,5,5,4,5,3,4,4,2,2,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,82.61,82.905,84.26
913,100,1204,1,2,4,4,4,3,4,4,3,2,3,4,3,1,4,3,3,4,2,5,5,4,3,4,4,2,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,88.19666667,86.84166667,83.18
914,100,1150,1,4,4,4,4,3,3,3,4,3,2,2,4,3,3,3,5,3,3,3,3,4,1,2,4,4,4,5,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,86.67,82.82,77.69
915,100,1288,1,5,5,4,5,3,3,4,4,3,3,3,4,3,3,5,1,1,2,6,4,3,5,4,3,4,1,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,1,0,0,0,0,1,10,94.442,94.948,89.456
916,100,2118,1,4,4,4,5,4,5,5,4,4,4,5,4,3,4,3,3,3,4,4,3,4,1,2,3,2,4,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,1,8,97.366,98.324,98.698
917,100,1569,1,5,5,4,5,5,5,3,5,1,1,5,5,5,5,5,5,5,5,2,2,5,1,3,1,1,3,5,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,95.4975,96.355,95.495
918,100,1528,1,5,5,4,5,5,5,5,4,4,4,4,5,3,5,4,5,2,3,6,6,4,2,4,4,2,1,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,77.56,82.9,72.49857143
919,100,1286,1,4,3,4,5,2,3,3,4,3,2,3,3,2,4,5,4,1,1,4,6,5,2,5,5,1,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,92.8925,78.84,69.9375
920,100,1305,1,2,3,4,5,3,3,3,4,1,2,3,3,4,4,4,5,2,2,5,5,4,3,3,4,1,4,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,93.525,92.5975,88.795
921,100,752,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,5,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,11,74.258,72.554,67.11
922,100,585,1,4,2,1,4,3,4,3,2,1,3,NA,4,5,5,NA,5,3,4,5,3,1,5,2,3,5,1,1,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,80.9675,69.38,73.58
923,100,715,1,4,4,2,2,2,3,2,2,3,3,3,3,2,2,2,2,4,3,5,4,3,3,4,2,3,2,2,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,95.535,92.8475,88.0575
924,100,984,1,5,5,5,5,5,5,5,5,5,4,5,5,3,4,4,5,1,1,6,6,5,1,1,5,1,5,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,8,85.88,80.835,81.075
925,100,709,1,1,5,4,5,4,5,5,5,4,3,5,3,3,5,4,5,1,1,5,6,3,4,4,3,2,3,NA,Off,Off,Off,Off,Off,On,Off,Off,0,1,0,0,0,0,0,1,10,79.28,74.766,76.33833333
926,100,801,1,1,3,3,5,3,4,3,4,3,3,2,3,2,3,3,3,2,2,5,5,4,2,1,4,3,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,8,86.162,85.124,86.014
927,100,695,1,3,5,2,4,5,4,4,5,4,3,4,4,2,5,5,5,4,4,4,4,3,3,5,3,3,1,3,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,11,93.686,94.15,93.576
